Title,Price,Area,Address,Gen_descrip,Loại hình,Số phòng ngủ,Tình trạng pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Bình nóng lạnh,Máy hút mùi,Tủ bếp,Bàn ăn,Kệ TV,Tủ trang trí,Giường ngủ,Bàn phấn,Tủ quần áo,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Bàn ghế P.khách,Hướng nhà,Số tầng,Mặt tiền,Nội thất,Hướng ban công,Căn góc,Đường vào,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả,Tổng diện tích sử dụng
"
Hiếm: Bán tòa nhà mặt phố Nguyễn Văn Huyên - 8 tầng thang máy - vỉa hè 8m - giá tốt
","
Thỏa thuận
","
50 - 70
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Nhà mặt phố tại Đường Nguyễn Văn Huyên']","
+ Nhà mặt phố vip nhất quận.+ Vị trí không thể đẹp hơn.+ Mặt tiền thênh thang, vỉa hè rộng, kinh doanh gì cũng được.+ Thiết 8 tầng thang máy, thông sàn kinh doanh.+ Sổ vuông, pháp lý chuẩn.+ Liên hệ: Em Trường - vua mặt phố để xem nhà và gặp trực tiếp chủ đàm phán giá tốt.+ Kết bạn zalo theo số điện thoại để trao đổi thông tin các căn nhà mặt phố - tòa nhà văn phòng - nhà dòng tiền triệu đô khắp Hà Nội.
",Nhà mặt phố,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán nhà mặt phố Quận Cầu Giấy - Hà Nội giá thỏa thuận
","
Thỏa thuận
","
70
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Nhà mặt phố tại Phố Khúc Thừa Dụ']","
+ Nhà mặt phố VIP nhất quận.+ Khu vực tập trung nhiều tòa văn phòng, công ty, quá xá tấp nập ngày đêm.+ Mặt tiền thêng thang, vỉa hè rộng, kinh doanh gì cũng được.+ Thiết kế 7 tầng thang máy thông sàn kinh doanh.+ Sổ vuông, pháp lý chuẩn.+ Liên hệ: EM TRƯỜNG - VUA MẶT PHỐ để xem nhà và gặp trực tiếp chủ đàm phán giá tốt.+ KẾT BẠN ZALO theo số điện thoại để trao đổi thông tin các căn NHÀ MẶT PHỐ - TÒA NHÀ VĂN PHÒNG - NHÀ DÒNG TIỀN TRIỆU ĐÔ khắp Hà Nội.
",Nhà mặt phố,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán tòa nhà văn phòng mặt phố Trương Công Giai - DT 70m2 - MT 5.5m - chỉ hơn 30 tỷ
","
Thỏa thuận
","
70
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Nhà mặt phố tại Phường Dịch Vọng']","
+ Nhà thuộc phố vip của quận, khu vực hiếm nhà bán.+ Diện tích, thông số đều tuyệt đẹp, sổ vuông như bánh chưng.+ Vỉa hè cực rộng, mặt tiền thênh thang, kinh doanh hái ra tiền.+ Nhà Thiết kế thông sàn, thang máy.+ Sổ đỏ chính chủ, pháp lý chuẩn.+ Liên hệ: Em Trường - VUA MẶT PHỐ để xem nhà và gặp trực tiếp chủ đàm phán giá tốt.+ Kết bạn Zalo theo số điện thoại để trao đổi thông tin các căn nhà mặt phố - tòa nhà văn phòng - nhà dòng tiền triệu đô khắp Hà Nội.
",Nhà mặt phố,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán nhà riêng Quận Bắc Từ Liêm - Hà Nội giá 5.30 Tỷ nở hậu, cách ô tô 30m
","
5,3
Tỷ ","
50
m2
","['Hà Nội', 'Quận Bắc Từ Liêm', 'Mua bán Nhà riêng tại Đường Phú Diễn']","
- Vị trí đẹp gần UBND Bắc Từ Liêm.- Tiện ích xung quanh đầy đủ, gần Sân vận động Mỹ Đình, đường đua F1, gần Bệnh viện Từ Liêm, Trung tâm Y tế Nam Từ Liêm, và rất nhiều phòng khám chuyên khoa lớn nhỏ.- Gần các trường Đại học Thương mại, Sân khấu điện ảnh, Tài nguyên môi trường, Công nghệ Đông Á, các đường lớn như Hồ Tùng Mậu, Phạm Văn Đồng, Phạm Hùng, Cầu Diễn, Phúc Diễn, Phương Canh, Trịnh Văn Bô.- Khu vực nhiều khách quan tâm.- Tầng 1 phòng khách, bếp, vệ sinh.- Tầng 2, 3 hai phòng ngủ, vệ sinh to.- Tầng 4 phòng thờ, sân phơi.- Sổ đỏ chính chủ sẵn sàng giao dịch.Liên hệ: Gia Huy 0336923*** (vui lòng gọi trực tiếp).Gia Huy chuyên nhà đất thổ cư khắp Hà Nội.Tư vấn hợp đồng pháp lý sổ Đỏ 24/7.
",Nhà riêng,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539293,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
Bán nhà Phú Diễn mới xây 5.3 tỷ 56m 4 tầng Bắc Từ Liêm nở hậu, nhà cách oto 30m
","
5,3
Tỷ ","
50
m2
","['Hà Nội', 'Quận Bắc Từ Liêm', 'Mua bán Nhà riêng tại Đường Phú Diễn']","
- Vị trí đẹp gần UBND Bắc Từ Liêm.- Tiện ích xung quanh đầy đủ, gần Sân vận động Mỹ Đình, đường đua F1, gần Bệnh viện Từ Liêm, Trung tâm Y tế Nam Từ Liêm, và rất nhiều phòng khám chuyên khoa lớn nhỏ.- Gần các trường Đại học Thương mại, Sân khấu điện ảnh, Tài nguyên môi trường, Công nghệ Đông Á, các đường lớn như Hồ Tùng Mậu, Phạm Văn Đồng, Phạm Hùng, Cầu Diễn, Phúc Diễn, Phương Canh, Trịnh Văn Bô.- Khu vực nhiều khách quan tâm.- Tầng 1 phòng khách, bếp, vệ sinh.- Tầng 2, 3 hai phòng ngủ, vệ sinh to.- Tầng 4 phòng thờ, sân phơi.- Sổ đỏ chính chủ sẵn sàng giao dịch.Liên hệ: Gia Huy 0336923*** (vui lòng gọi trực tiếp).Gia Huy chuyên nhà đất thổ cư khắp Hà Nội.Tư vấn hợp đồng pháp lý sổ Đỏ 24/7.
",Nhà riêng,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539292,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
Căn góc giá đẹp CÒN đúng 2 căn 3 ngủ 3 ban công lô gia Hoàng Thành Pearl chỉ từ 5,9tỷ lh 0763456***
","
5,2 - 6,1
Tỷ ","
108 - 114
m2
",['Mua bán Căn hộ chung cư  Hoàng Thành Pearl'],"
Căn hộ 3PN diện tích 110m² nằm ở tầng trung đẹp, view công viên nội khu...Thiết kế 3PN 2 WC nội thất bàn giao full cao cấp,Phòng khách + ăn: 32 m².Phòng bếp: 6m².Phòng ngủ 1: 11,02m².Phòng ngủ 2: 10,94m².Phòng ngủ Master: 25,23m².Logia 1: 3m².Logia 2: 3,13m².Logia 3: 2,93m².Phòng kho: 4,02m².WC chung: 4,31m².WC master: 4,31m².Căn hộ với lối thiết kế thông minh đảm bảo tất cả các phòng đều có ánh sáng và khí tự nhiên.Nội thất bàn giao xịn sò từ các thương hiệu lớn nhập khẩu như.+ Khách và bếp lắp điều hòa âm trần Daikin 2 chiều.+ Cửa gỗ nhựa lõi thép cao cấp chống cháy, khóa điện tử thông minh Kaadas.+ Chuông cửa hình Hikvision.+ Sàn lát gỗ công nghiệp An Cường dày 12mm.+ Trần ốp thạch cao Vĩnh Tường loại 1.+ Máy hút mùi + Bếp từ, chậu vòi rửa, khóa cửa, thanh ray, bản lề tủ Hafele.+ Tủ bếp tiêu chuẩn MFC cao cấp An Cường, chống ẩm, mốc, chống nước phủ Laminate hoặc sơn Inchem, PU.+ Sàn bếp lát gạch chống trơn Granite.+ Mặt bàn bếp dùng đá nung kết cao cấp Granite.+ Tường WC ốp gach Ceramic 400x800 cao cấp, sang trọng.+ Sàn WC lát gạch Granite 300*600 chất lượng cao chống trơn.+ Thiết bị vệ sinh Grohe, Bồn tắm Bravat, Cabin tắm đứng kính cường lực cao cấp, an toàn, phụ kiện Kinlong or Hafele,+ Xịn xò đến cả từng ổ cắm, Công tắc điện Okom.* Chính sách bán hàng cực kỳ linh hoạt.- Thanh toán sớm 70% chiết khấu sâu.- Thanh toán theo tiến độ được chia làm 6 đợt cực giãn và vẫn được hưởng chiết khấu cao.- Vay Ngân Hàng nhận hỗ trợ 0% lãi suất.Ngoài ra với căn 3 ngủ còn có thêm phần quà tân gia cho những khách hàng chốt căn sớm nhất là 1 tivi LG/Samsung 55inch hoặc triết khấu trực tiếp thêm 20 triệu đồng.Với mục tiêu mang đến một không gian sống xanh, mới lạ, mang phong cách riêng biệt, nhưng vẫn đáp ứng đầy đủ nhu cầu sinh hoạt cho người dân. Nên đặc biệt trong thiết kế toàn bộ dự án chủ đầu tư luôn quan tâm đến phong thủy, do Phong Thủy cũng ảnh hưởng rất nhiều đến sức khỏe và tài vận của Gia đình Khách hang.Đặc biệt nữa chủ đầu tư còn dành cho khách hang quyền quyết định từng thiết bị nội thất cho căn hộ. Khách hàng có thể tự tay lựa chọn từng thứ cho gia đình mình, từ kiểu dáng, màu sắc cho tới giá cả, phù hợp với thẩm mỹ, Phong Thủy nhu cầu sử dụng và trên cơ sở đảm bảo điều kiện kĩ thuật, an toàn.Một điểm cộng nữa là thiết kế căn hộ hợp lý, hướng tới sự tối ưu trong không gian sống cho từng căn hộ, Nếu như các dự án CC cao cấp trước đây thường đi kèm với diện tích căn hộ to thì tại Hoàng Thành Pearl, các căn hộ sở hữu diện tích linh hoạt vừa phải, tạo nên một không gian sống ấm cúng cũng như tối ưu tầm tài chính đầu tư của quý khách.Liên hệ ngay phòng kinh doanh chủ đầu tư để nhận vô vàn ưu đãi.Hotline Mr Quý 0763 456 ***
",Căn hộ,,Sổ hồng, 26/09/2023,24/10/2023,Bán,2539289,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,Đông-Bắc,,,,,,,,,,,,,,
"
Bán căn hộ giá rẻ - Chung cư Feliz Home Quận Hoàng Mai - Hà Nội
","
Thỏa thuận
","
76
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Mua bán Căn hộ chung cư tại Đường Đền Lừ']","
""Bán căn giá tốt nhất dự án , 2 - 3 ngủ tòa Zen Feliz Home Hoàng Mai, Hà Nội. ⚡️ Căn 1 PN diện tích: 44m2. ⚡️ Căn 2 PN diện tích: 63 - 73 - 77m2. ⚡️ Căn 3 PN diện tích 89 - 112m2 (Ban công siêu đẹp vườn trên không). ⚡️ Bàn giao nội thất cơ bản: Sàn gỗ, gạch ceramic, tường sơn bả, full thiết bị wc, điều hòa âm trần, tủ bếp. Giá hợp lý hơn thị trường. Dự án full tiện ích cơ bản: Trung tâm thương mại, nhà trẻ, bể bơi, công viên, sân vườn. Chính sách ưu đãi: Miễn phí phí bảo trì, hỗ trợ lãi suất 70% giá trị căn hộ, tặng 1 năm phí dịch vụ. Hỗ trợ lãi suất 0% 12 tháng + ân hạn nợ gốc. Thanh toán sớm triết khấu 5% GTCH Đóng tiến độ kéo dãn trong 12 tháng. Liên hệ số hotline để được hỗ trợ đi xem nhà ạ!#muabanchungcuhoangmai #banchungcugiarequanhoangmai #banchungcu2phongnguhoangmai #banchungcu3phongnguquanhoangmai #muabanchungcufelizhomehoangmai
",Căn hộ,,Sổ hồng, 26/09/2023,24/10/2023,Bán,2539297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán Gấp Lô Đất Nghỉ Dưỡng Sổ Đỏ 1058M2 Nằm Ngay Lõi Khu Đô Thị Vệ Tinh Xuân Mai - HN
","
Thỏa thuận
","
1058
m2
","['Hà Nội', 'Huyện Chương Mỹ', 'Mua bán Đất tại Đường Hồ Chí Minh']","
* Cần bán gấp lô đất trung tâm Chương Mỹ - Hà Nội: - Tại thôn Xuân Linh - xã Thủy Xuân Tiên - Chương Mỹ Hà Nội. - Nằm trong quy hoạch TP Vệ Tinh Xuân Mai của thủ đô Hà Nội. - Diện tích: 1058m2. Có sẵn nhà cấp 4. - Cách QL 21 : 1km. - Cách trường CĐ Cộng ĐỒng Hà Tây: ,8km. - Cách Ngã 4 Xuân Mai: 3,3km. - Nằm trong khu dân cư đông đúc, gần chợ Bê Tông, dân trí cao. - Sát bên các cấp trường từ Mầm Non đến THPT. * Thích hợp để đầu tư hoặc xây nghỉ dưỡng. Liên hệ e ngay để gặp trực tiếp chủ đất là người nhà luôn ạ.
",Đất,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,1954125,,,,,,,,,,,,,,,,,,,,,5m,,,,,,,,
"
Chỉ 570tr sở hữu siêu phẩm đất nền ven đô HN - khu nghỉ dưỡng hồ Ban Tiện - Sóc Sơn
","
570
Triệu ","
60
m2
","['Hà Nội', 'Huyện Sóc Sơn', 'Mua bán Đất tại Đường Quốc lộ 14']","
Ngày đăng: Hôm nayĐất nền chưa đến 10tr/m2 -ô tô tránh-hồ ban tiện-xã minh trí-sóc sơn. - Diện tích: 60m2. - Giá đầu tư F0. Hiếm có khó tìm nhất khu Đồng Đò và Ban Tiện. - Sát chân hồ Ban Tiện. - Hạ tầng đường rải nhựa, nét căng như phố đi bộ Hồ Gươm Hà Nội. - Đường trục chính ô tô tránh nhau, đường nội khu ô tô đánh võng thoải mái. - Cách sân Golf Minh Trí 150m. - Cách khu du lịch sinh thái hồ Đồng Đò 1,5km. - Cách KCN Sạch Sóc Sơn 3km. - Di chuyển ra sân bay Nội Bài 15p. - Được ví như thị trường Hòa Lạc 2.0. - Biên độ lợi nhuận cao, thanh khoản nhanh. - Thích hợp để đầu tư hoặc xây HomeStay nghỉ dưỡng. - Cam kết đồng hành lâu dài cùng quý nhà đầu tư. * Nhanh tay liên hệ e để chọn lô đẹp kẻo bay hết bảng hàng nào!!!!#bandatminhtrisocson #bandatsocson #bandattienduocsocson
",Đất,,Sổ hồng, 26/09/2023,24/10/2023,Bán,1953269,,,,,,,,,,,,,,,,,5m,,,,4m,12m,,,,,,,
"
Bán đất Giá Hơn 1 Tỉ - Dtich 110m2 Tặng Nhà Cấp 4 Mới Xây - Quận Nam Từ Liêm - Hà Nội
","
Thỏa thuận
","
110
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Đất tại Đường Cầu Diễn']","
- Chỉ nhỉnh 1 tỉ sở hữu lô đất 120m2 sẵn nhà cấp 4 mới xây ở Phú Diễn - Nam Từ Liêm.- Nằm gần UBND phường Phú Diễn. Xung quanh chợ, quán xá sầm uất.- Thích hợp cho các hộ gdinh là công nhân ngoài tỉnh ở và lập nghiệp.-- Giá rẻ bất ngờ cho quý a chị. liên hệ e ngay vì giá bán nhanh trong tuần.
",Đất,,Giấy tờ hợp lệ, 26/09/2023,24/10/2023,Bán,2340896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
CĐT Giảm 500tr Căn 3pn+ 127m2 Tecco Garden Siêu Rẻ. HTLS 0% 18 Tháng Giá Chỉ 25tr/m
","
3
Tỷ ","
127
m2
","['Hà Nội', 'Huyện Thanh Trì', 'Mua bán Căn hộ chung cư tại Đường Quang Lai']","
* Khi Khách Hàng đặt mua căn hộ trong tháng này sẽ được tặng gói nội thất trị giá 150 triệu, không lấy nội thất được trừ vào giá bán căn hộ. Chiết khấu thanh toán sớm 9% lên tới 350tr đồng* Tặng thêm phí gửi ô tô trong năm đầu hoặc quà tặng tương đương cho 10 khách hàng đầu tiên đặt chỗ trong tuần.----------------------------------* 5 lý do để lựa chọn mua ngay Tecco Garden:1/ Giá bán căn hộ tốt nhất tại khu vực phía Nam đã có sổ đỏ.2/ Chính sách mua lại căn hộ chưa từng có trong giao dịch mua bán BĐS. Cam kết mua lại Căn hộ bằng 100% giá trị hợp đồng mua bán căn hộ trong vòng 18 tháng kể từ ngày Khách Hàng ký hợp đồng mua bán.3/ Chính sách chiết khấu và thanh toán siêu tốt:+ Thanh toán sớm 100% CK 9% giá trị căn hộ.+ Thanh toán theo hình thức vay NH: Hỗ trợ vay 60% GTCH, miễn LS 0% và ân hạn gốc trong 18 tháng. Vay tối đa trong 20 năm.4. Tiện ích hiện đại, nhiều không gian xanh.- Hiếm có dự án nào tại Hà Nội có được không gian xanh mát như tại Tecco Garden phần lớn dành cho cây xanh cực nhiều cây si, cây đa, cực nhiều cây ăn trái như Gioi, Xoài, Đào được Chủ Đầu Tư trồng và chăm chút rất kỹ càng, quần thể khu vui chơi giải trí tích hợp sân thể thao.- Tecco Garden là chung cư hiếm hoi có mật độ căn hộ thấp, chỉ 8 căn/sàn cùng với hệ thống 4 thang máy hiện đại và hành lang rộng 3,5m đem lại không gian sống, sinh hoạt chung thoáng rộng.- Tiện ích nội ngoại khu đa dạng và chất lượng cao đảm bảo thỏa mãn mọi nhu cầu sống của tất cả các thế hệ thành viên trong gia đình.- Hệ thống phòng tập gym, spa cao cấp, ngân hàng, trung tâm vui chơi trẻ em, nhà hàng, siêu thị, trường học... Đã đi vào hoạt động.5/ Thiết kế ưu việt.- Tất cả các phòng ngủ đều có cửa sổ ánh sáng trực tiếp không cần qua lô gia, đều có 2 mặt thoáng, 2 logia rộng.- Căn hộ duy nhất 3PN + 1 thiết kế 3 phòng Vệ Sinh Riêng.- Phòng bếp riêng biệt: Thiết kế chuẩn theo phong thủy, tạo không gian sống sang trọng tiện nghi.- Thích hợp cho các gia đình muốn tìm chốn an cư lâu dài.
",Căn hộ,,Sổ hồng, 26/09/2023,24/10/2023,Bán,2539149,,,,,,,,,,,,,,,Đông-Nam,,,,,,,,,,,,,,
"
Bán Căn Hộ CT10A Đại Thanh, Thanh Trì, 60m2, giá: 1.5 tỷ, lô góc, 2 ngủ, 2 vệ sinh, đã có sổ
","
1,5
Tỷ ","
60
m2
","['Hà Nội', 'Huyện Thanh Trì', 'Mua bán Căn hộ chung cư tại Đường Phan Trọng Tuệ']","
Do chuyển công tác, gia đình tôi cần bán căn hộ Chung cư Kđt Đại Thanh, toà CT10ACăn hộ lô góc, ban công hướng Đông Nam vô cùng thoáng mát, gia đình tôi đã ở 8 năm, diện tích 60m2, đã có sổ hồng, có 2 phòng ngủ, 2 nhà vệ sinh, nội thất cơ bản gồm sàn gỗ, điều hoà 2 chiếc, tủ bếp mới, trạn bát, bếp Gas, hút mùi, bình nóng lạnh, các bác mua về chỉ việc ở luôn.Giá bán: 1.5 tỷLiên hệ chính chủ: 0979.26.9***
",Căn hộ,,Sổ hồng, 26/09/2023,24/10/2023,Bán,2539085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
Bán nhà biệt thự, liền kề Dự án Sông Đà 7, phường Xuân Phương, quận Nam Từ Liêm - Hà Nội
","
Thỏa thuận
","
88 - 128
m2
","['liền kề  Khu đô thị sinh thái Xuân Phương Tasco', 'Mua bán Nhà biệt thự']","
Chủ đầu tư Sông Đà 7 mở bán 41 lô liền kề tại Foresa Xuân Phương, Nam Từ Liêm, Hà NộiDiện tích: 88,5m2, 90m2, 99m2; 100m2, 206m2Vị trí: Gần đường 70, trên trục đường Foresa 2 (40m) với 6 làn xe, mặt tiền rộng 5m; 6,3m, vỉa hè 3mNhà xây thô hòan thiện mặt ngoài, 5 tầng, vị trí rất đẹp để ở và kinh doanh 
","Nhà biệt thự, liền kề",,, 26/09/2023,24/10/2023,Bán,1951921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Biệt thự Mặt phố Âu Cơ – Lô Góc Ô Tô tránh – View Hồ 127m2, mặt tiền 7,4m. Giá 29 tỷ
","
29
Tỷ ","
127
m2
","['Hà Nội', 'Quận Tây Hồ', 'Mua bán Nhà mặt phố tại Đường Âu Cơ']","
- Biệt thự Lô Góc mặt phố Âu Cơ – View Hồ Tây 127m2, 3 tầng. - Ô Tô Tránh, Mặt tiền cực đẹp 7,4m. Thiết kế căn hộ hay tòa văn phòng view Hồ Tây mát lộng.- Vị trí đẹp giao Xuân Diệu, Từ Hoa…. Giao thông thuận tiện Gần cầu Nhật Tân, 20p sân bay nội bài- Trung tâm các tuyến đường : Đường Thanh Niên, lăng Bác Hồ, Hồ Trúc Bạch, Hồ Gươm, các cơ quan hành chính cấp cao. - Tiện ích xung quanh đầy đủ, sinh sống nơi đây rất thuận tiện mọi thứ. - Nhà thiết kế Biệt Thự 3 tầng: có sân vườn, Ô Tô, ban công tiểu cảnh. Tổng 4 ngủ. - Nhà có khe thoáng hậu và hông nhà. - Sổ đỏ chính chủ.  
",Nhà mặt phố,,Sổ đỏ, 26/09/2023,24/10/2023,Bán,2539101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Mới! Căn 108m2 phòng ngủ như khách sạn của Hoàng Thành Pearl giá chỉ 5,2 tỷ. Liên hệ: 0973038***
","
5,2
Tỷ ","
108
m2
",['Mua bán Căn hộ chung cư  Hoàng Thành Pearl'],"
- Căn hộ hiếm hoi ở Hà Nội có phòng ngủ master như phòng khách sạn với ban công và bồn tắm Bravat riêng- Căn hộ bố trí tận 3 phòng ngủ với 1 phòng khách, 1 phòng bếp và 1 phòng kho- Nội thất bàn giao cao cấp: 2 phòng vệ sinh đầy đủ thiết bị Grohe, điều hòa ầm trần nối ống gió inverter 2 chiều Daikin, cửa chính chống cháy khóa điện tử thông minh Kaadas, 3 bình nóng lạnh Ariston, tủ bếp trên, bếp dưới gỗ công nghiệp cao cấp phủ laminate, bếp từ Hafele 3 vùng nấu nhâp khẩu Đức, hút mùi và chậu rửa Hafele, sàn gỗ Malaisia 12mm***Giá ưu đãi: 5,2 tỷ***Để biết thêm thông tin chi tiết vui lòng gọi qua số: 0973038*** (Mr. Thành- TPKD)
",Căn hộ,,, 26/09/2023,24/10/2023,Bán,2539043,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"
Bán căn 2PN 2VS view công viên Đông nam - Trả trước 800tr nhận nhà ở ngay tại Le Grand Jardin
","
2,5 - 3,4
Tỷ ","
64 - 107
m2
",['Mua bán Căn hộ chung cư  Le Grand Jardin Sài Đồng'],"
- Diện tích lên sổ 67m², diện tích tim tường hơn 70m².- Thiết kế 2 ngủ 2 vệ sinh khép kín, vuông vắn tối ưu công năng.- Ban công view công viên trường học, hướng đông nam thoáng mát.- Các phòng được sắp xếp thông minh, có cửa sổ lớn giúp lấy ánh sáng tự nhiên và giúp tăng khả năng tương tác giữa các thành viên trong gia đình tại không gian sinh hoạt chung.- Rất thích hợp cho vợ chồng trẻ có con nhỏ, hoặc gia đình có từ 3 - 4 thành viên.- Bàn giao full nội thất cao cấp liền tường nguyên bản CĐT: Sàn gỗ cao cấp, trần thạch cao full đèn led, thiết bị vệ sinh Toto, bình nóng lạnh, đầu chờ điều hoà...- Tiện ích chân đế đầy đủ, nhiều cây xanh, hồ, công viên, đường dạo bộ... Gần nhiều trường học mầm non, trường chất lượng cao, trường cấp 1, cấp 2 và 3... Gần nhiều bệnh viện lớn như Bắc Hà, Tâm Anh, Đức Giang... Gần nhiều khu vui chơi giải trí như Aeon, BigC, Vincom...- Giao thông vô cùng thông thoáng, tiện kết nối vùng đi các tỉnh thành.- Đặc biệt cư dân đã về ở khoảng 70 - 80%, dân trí cao và vô cùng thân thiện.- Khách hàng nhận nhà về ở ngay không phải chờ đợi.- Pháp lý đầy đủ, sổ đỏ sở hữu lâu dài.- Giá chỉ 2 tỷ 42 nhận nhà (95% GTCH, đã gồm VAT và 2% KPBT).- Hoặc thanh toán 25% ~800tr nhận nhà. Ngân hàng cho vay 70% còn lại, miễn gốc lãi 12 tháng.#legrandjardin #brggroup #brgland #LGJ #canhocaocap #canhocaocaplongbien #chungculongbien
",Căn hộ,,Sổ hồng, 26/09/2023,24/10/2023,Bán,2356851,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,Đông-Nam,,,,,,,,,,,,,,
